Type_media,hors Québec,hors Québec,hors Québec,local/regional,local/regional,local/regional,national,national,national,non media,non media,non media
type mot-clés,local,mixte,national,local,mixte,national,local,mixte,national,local,mixte,national
domaine,,,,,,,,,,,,
www.issy.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
www.jean-jaures.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,3.5
www.jeanmarcmorandini.com,10.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.jeuneafrique.com,4.2,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.jeuxonline.info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
www.jeuxvideo.com,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.jhabiteachastre.be,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.jhm.fr,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.jobboom.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.75
www.journaldebrazza.com,116.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.journaldeleconomie.fr,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.journaldemillau.fr,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.journaldesfemmes.fr,9.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.journaldugeek.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.journaldumali.com,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.journaldunet.com,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.journalduniger.com,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.journaleuropa.info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
www.juno7.ht,4.25,7.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.k6fm.com,53.470588235294116,191.0,96.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.kanpai.fr,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.koaci.com,31.4,0.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.konbini.com,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.la-croix.com,40.88461538461539,64.0,89.19753086419753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.la-vie-nouvelle.fr,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.labourseetlavie.com,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lacommere43.fr,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lacote.ch,108.25,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.laction.ca,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ladepeche.fr,114.20352564102564,57.297872340425535,123.95192307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ladn.eu,0.0,0.0,114.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lafranceagricole.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lagazettedemontpellier.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lagazettedenimes.fr,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lagazettedescommunes.com,1.75,13.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lagruyere.ch,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lalettre.pro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
www.lalettrea.fr,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.laliberte.ch,108.0,33.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lalibre.be,13.785714285714286,6.2,17.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lalozerenouvelle.com,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lalsace.fr,4.583333333333333,3.25,56.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lamanchelibre.fr,74.29729729729729,12.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lamarseillaise.fr,8.5,6.0,89.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lamontagne.fr,39.5625,30.266666666666666,62.90384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lanouvellerepublique.fr,15.659574468085106,1.7058823529411764,51.18518518518518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.laprovence.com,12.19047619047619,80.625,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lardennais.fr,38.111111111111114,8.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.larecherche.fr,0.0,0.0,200.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.larep.fr,95.55,102.5,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.larepubliquedespyrenees.fr,18.7,0.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.larevuedesressources.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
www.larotonde.ca,0.0,28.0,49.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.larvf.com,25.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lasemaine.fr,14.4,14.4,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lasemainedansleboulonnais.fr,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lasemainedespyrenees.fr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lasolitaire.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.latitude.fm,11.666666666666666,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.latribune.fr,2.8,14.818181818181818,65.1923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.latribunerepublicaine.fr,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lavantgarde.fr,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lavenir.net,14.833333333333334,19.166666666666668,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lavenirdelartois.fr,114.0,91.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lavie.fr,1.0,1.0,83.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lavieeco.com,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lavoixdunord.fr,50.424418604651166,31.22222222222222,54.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lci.fr,44.08474576271186,3.4761904761904763,23.35135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.le-journal-catalan.com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.le-pays.fr,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.le-tout-lyon.fr,10.25,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.le7.info,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.leaders.com.tn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
www.leberry.fr,10.545454545454545,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lebigdata.fr,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lebledparle.com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lebonbon.fr,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lebonhommepicard.fr,7.5,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lecho.be,6.333333333333333,70.2,89.13793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lechodelalys.fr,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lechoduthelle.fr,11.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lechorepublicain.fr,20.951219512195124,8.307692307692308,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.leconomiste.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.leconomistemaghrebin.com,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lecourrier.vn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lecourriercauchois.fr,31.75,145.11111111111111,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ledauphine.com,44.62837837837838,52.74193548387097,48.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.ledemocratedebergerac.fr,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lefigaro.fr,39.224,9.391304347826088,87.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.legossip.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0
www.lejdc.fr,28.54054054054054,19.666666666666668,47.095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lejdd.fr,9.4,5.666666666666667,57.869565217391305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lejournaldemontreuil.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lejournaldesflandres.fr,103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lejournaldici.com,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lejournaldugrandparis.fr,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lejournaltoulousain.fr,32.666666666666664,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lejsl.com,17.54,17.5,16.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lelezard.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.625,20.776271186440677,44.900826446280995
www.lemagducine.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0
www.lemanbleu.ch,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lematin.ch,7.714285714285714,18.166666666666668,43.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lemessager.fr,101.61538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lemonde.fr,26.445378151260503,7.175824175824176,77.39762611275964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lemondeinformatique.fr,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lemoniteur.fr,48.8,88.1875,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lemoniteur77.com,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lemoniteurdespharmacies.fr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lenational.org,0.0,2.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lenouveaudetective.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
www.lenouveleconomiste.fr,0.0,0.0,92.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lenouvelliste.ch,18.8,8.0,37.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.leparisien.fr,32.584717607973424,23.17910447761194,99.98523985239852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lepatriote.fr,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lepaysgessien.fr,0.0,1.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lepetitjournal.net,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lepharedunkerquois.fr,42.0,92.0,142.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lepoint.fr,8.75,52.888888888888886,29.846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lepopulaire.fr,17.714285714285715,7.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.leprogres.fr,19.209302325581394,25.193548387096776,71.29629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.leprogresstaffricain.fr,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lequipe.fr,7.0,1.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lequotidien.re,12.6,204.5625,158.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lequotidiendumedecin.fr,102.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.leral.net,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lereportersablais.com,10.88888888888889,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lerevenu.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
www.les-crises.fr,14.5,1.0,23.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lesahel.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
www.lesechos.fr,36.214285714285715,9.214285714285714,65.60526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lesechosdutouquet.fr,185.14285714285714,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lesinfosdupaysgallo.com,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lesinrocks.com,177.75,3.0,165.94444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lesiteinfo.com,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lesoir.be,11.444444444444445,4.666666666666667,35.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lespharaons.com,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lessentiel.lu,13.75,90.5,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lessor42.fr,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lessorsavoyard.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lest-eclair.fr,27.357142857142858,53.08108108108108,57.08695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.letarnlibre.com,52.6,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.letelegramme.fr,37.619565217391305,33.08,57.86363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.letemps.ch,35.76923076923077,9.76923076923077,31.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.letudiant.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
www.leveil.fr,24.266666666666666,1.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.levert.ma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.levif.be,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lexpress.fr,21.185185185185187,8.107142857142858,58.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lexpress.mu,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lexpressdufaso-bf.com,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lfm.ch,0.75,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lfp.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.75
www.lhebdoduvendredi.com,26.5,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lhotellerie-restauration.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.0
www.libe.ma,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.liberation.fr,21.86842105263158,18.322580645161292,106.01449275362319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.liberte-algerie.com,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.licra.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.33333333333333
www.lindependant.fr,29.27906976744186,7.75,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lindicateurdesflandres.fr,0.0,1.0,156.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.linfo.re,22.37313432835821,36.333333333333336,152.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.linfodrome.com,9.666666666666666,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.linfodurable.fr,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.linternaute.com,4.444444444444445,1.5714285714285714,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.livreshebdo.fr,1.0,1.0,260.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lnc.nc,96.2,0.5,114.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lobservateur.fr,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lobservateurdebeauvais.fr,16.916666666666668,48.142857142857146,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lofizine.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
www.loire-atlantique.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
www.loiret.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
www.lopinion.fr,0.0,3.3333333333333335,4.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lorientlejour.com,5.923076923076923,1.4,10.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lunion.fr,15.39344262295082,19.0,73.34210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lyoncapitale.fr,13.0625,0.0,186.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lyonmag.com,24.6,12.666666666666666,201.71428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lyonne.fr,79.125,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.lyonpeople.com,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.macg.co,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.macommune.info,62.714285714285715,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.madagascar-tribune.com,12.5,10.8,12.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.maddyness.com,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.madmoizelle.com,0.0,2.0,129.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.magazine-decideurs.com,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.magcentre.fr,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.magicmaman.com,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.magjournal77.fr,32.0,77.0,131.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.maine-et-loire.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.5,0.0,0.0
www.maliweb.net,75.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.manga-news.com,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.manutd.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.142857142857146,0.0
www.marianne.net,27.0,22.6,40.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.marieclaire.fr,7.0,16.5,166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mariefrance.fr,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.maritima.info,18.0,1.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.marmiton.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.maroc-hebdo.press.ma,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.marseille.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8
www.marseillenews.net,5.32258064516129,9.8,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.martinique.franceantilles.fr,1.0,120.42857142857143,78.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.matininfos.net,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mayottehebdo.com,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mediabask.eus,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mediacites.fr,11.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mediacongo.net,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mediapart.fr,4.0,0.0,100.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.medias24.com,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mediaterranee.com,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mediaterre.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.33333333333334
www.medisite.fr,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.megazap.fr,1.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.melty.fr,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.menara.ma,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mesvaccins.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
www.meteo-paris.com,22.473684210526315,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.meteo.bzh,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.meteoconsult.fr,12.916666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.meteolanguedoc.com,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.middleeasteye.net,3.25,1.0,41.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.midilibre.fr,8.873015873015873,18.2,12.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.millavois.com,5.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.millenium.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5
www.miroir-mag.fr,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mlactu.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
www.monde-diplomatique.fr,0.0,0.0,188.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.moneyvox.fr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
